Unnamed: 0,id,release_date,title
8239,10516,1979-01-31,The Gendarme and the Creatures from Outer Space
8240,10489,1983-08-10,Cujo
8241,811656,2022-05-13,Monstrous
8242,395814,2017-09-08,Rememory
8243,345922,2017-02-16,Fist Fight
8244,53182,2014-03-05,300: Rise of an Empire
8245,10153,1998-02-13,Sphere
8246,708577,2021-08-14,Like a Cat on a Highway 2
8247,615677,2020-12-25,We Can Be Heroes
8248,354110,2015-09-16,Forsaken
8249,272692,2014-08-14,The Possession of Michael King
8250,201086,2014-02-14,Cuban Fury
8251,10208,1999-07-14,Muppets from Space
8252,9455,1999-03-12,The Corruptor
8253,295151,2019-11-08,Let It Snow
8254,184345,2014-04-17,A Haunted House 2
8255,55779,2011-08-12,Final Destination 5
8256,50204,2010-10-29,Burke & Hare
8257,41664,1988-12-22,Fantozzi Retires
8258,33909,2010-09-20,Wall Street: Money Never Sleeps
8259,30127,2009-06-05,The Invisible Woman
8260,12526,2006-11-11,Bug
8261,11707,1984-08-17,Tightrope
8262,10395,1994-06-17,Wolf
8263,605735,2020-02-19,10 Days Without Mum
8264,57201,2013-07-03,The Lone Ranger
8265,37861,2009-09-04,Valhalla Rising
8266,14362,1991-04-12,Out for Justice
8267,11966,1988-07-06,Short Circuit 2
8268,437670,2017-10-26,Suck Me Shakespeer 3
8269,398920,2017-01-18,He Even Has Your Eyes
8270,59457,2010-07-15,Womb
8271,8409,2003-04-04,A Man Apart
8272,4283,2007-01-12,Primeval
8273,458305,2019-09-07,Vivarium
8274,29572,2000-08-29,The Man Who Cried
8275,27621,2008-08-22,The Cheetah Girls: One World
8276,10003,1997-04-03,The Saint
8277,8324,2006-11-17,Fast Food Nation
8278,2057,2001-05-08,Original Sin
8279,1644,1993-02-05,The Vanishing
8280,611605,2019-07-18,1BR
8281,492355,2018-03-29,Just Believe
8282,21752,2009-02-01,If I Were You 2
8283,14013,1998-07-28,BASEketball
8284,4997,2003-10-23,Wonderland
8285,1698,2000-02-03,Anatomy
8286,143049,2013-04-18,Adult World
8287,21788,2008-12-17,Trouble at Timpetill
8288,16873,2007-09-06,Battle for Terra
8289,13570,1979-03-16,Tourist Trap
8290,9029,2008-05-07,What Happens in Vegas
8291,8067,1997-10-24,A Life Less Ordinary
8292,1620,2007-11-21,Hitman
8293,517468,2019-10-10,The Truth
8294,426543,2018-10-26,The Nutcracker and the Four Realms
8295,421658,2018-09-07,Final Score
8296,410199,2016-09-16,ARQ
8297,253235,2014-07-17,And So It Goes
8298,60672,2004-02-18,Crimson Rivers II: Angels of the Apocalypse
8299,467248,2017-08-29,Bring It On: Worldwide #Cheersmack
8300,13944,2008-09-26,Passengers
8301,928381,2022-02-25,Restless
8302,11983,2000-12-08,Proof of Life
8303,11228,1996-12-06,Daylight
8304,486070,2018-01-11,Blessed Madness
8305,261392,2015-08-19,American Ultra
8306,170354,2013-02-09,The Unlikely Prince
8307,21972,2002-07-03,Like Mike
8308,579828,2020-11-04,The Superdeep
8309,283726,2014-10-11,The New Girlfriend
8310,283601,2018-10-10,Galveston
8311,166271,2013-10-17,Haunter
8312,140222,2013-03-22,Love and Honor
8313,44603,2010-10-22,Hereafter
8314,25769,2009-09-04,Carriers
8315,17182,1996-01-12,Eye for an Eye
8316,10128,1988-10-07,Alien Nation
8317,7520,1988-07-29,Cocktail
8318,11419,1997-02-13,Vegas Vacation
8319,5852,2001-05-15,Angel Eyes
8320,4970,2003-11-21,Gothika
8321,1956,2002-09-20,Gerry
8322,434203,2017-11-03,Newness
8323,409617,2017-08-24,Killing Ground
8324,209355,2013-11-06,The French Minister
8325,126889,2017-05-09,Alien: Covenant
8326,10832,2006-07-19,Them
8327,10720,2003-05-08,Down with Love
8328,578908,2021-03-26,Bad Trip
8329,550201,2018-09-27,The Pool
8330,39210,2010-09-03,Somewhere
8331,14043,2007-06-15,Nancy Drew
8332,11979,2002-02-10,Queen of the Damned
8333,595148,2020-07-01,Irresistible
8334,317744,2015-05-06,Careful What You Wish For
8335,54113,1997-06-19,The Swan Princess: Escape from Castle Mountain
8336,9395,1988-04-08,Above the Law
8337,9286,2006-02-09,Final Destination 3
8338,300602,2015-08-28,Capture the Flag
8339,134411,2013-02-21,Snitch
8340,9610,1984-06-29,Conan the Destroyer
8341,2665,1982-12-10,Airplane II: The Sequel
8342,2212,1997-01-31,Nightwatch
8343,473019,2019-05-17,The Souvenir
8344,400547,2016-06-03,Hurricane Bianca
8345,342521,2016-04-21,Keanu
8346,320367,2015-01-01,Return
8347,30974,2009-06-24,High Lane
8348,10929,2003-03-14,Willard
8349,4806,1999-07-30,Runaway Bride
8350,341689,2017-10-06,How to Talk to Girls at Parties
8351,519106,2018-10-06,The Trouble with You
8352,404733,2017-06-16,Overdrive
8353,192102,2014-02-14,3 Days to Kill
8354,316023,2016-07-07,Mike and Dave Need Wedding Dates
8355,27740,1987-05-01,A Return to Salem's Lot
8356,10623,2003-02-28,Cradle 2 the Grave
8357,8884,2008-10-16,Franklyn
8358,35056,2010-04-08,Date Night
8359,12088,1992-09-30,Fortress
8360,800497,2021-06-25,Werewolves Within
8361,64807,2013-12-25,Grudge Match
8362,10442,1993-07-30,So I Married an Axe Murderer
8363,9594,1991-07-31,Double Impact
8364,278154,2016-06-23,Ice Age: Collision Course
8365,183836,2013-04-17,The Brats
8366,58626,2011-04-02,The Hit List
8367,49013,2011-06-11,Cars 2
8368,8988,2008-03-28,Stop-Loss
8369,520331,2018-10-31,Let Me Introduce You To Sofia
8370,27526,1995-11-15,The Crossing Guard
8371,706510,2020-07-01,Desperados
8372,524247,2019-05-03,The Intruder
8373,11052,2004-08-13,Yu-Gi-Oh! The Movie
8374,515454,2020-09-24,Come True
8375,315837,2017-03-29,Ghost in the Shell
8376,28211,2010-02-25,Chloe
8377,13825,2008-10-24,The Lazarus Project
8378,602734,2021-05-12,Spiral: From the Book of Saw
8379,335988,2017-06-16,Transformers: The Last Knight
8380,228165,2015-01-28,The SpongeBob Movie: Sponge Out of Water
8381,951,1990-12-21,Kindergarten Cop
8382,701175,2020-09-16,The Paramedic
8383,531503,2019-07-12,Point Blank
8384,500268,2018-01-25,Made in Italy
8385,88751,2008-07-10,Journey to the Center of the Earth
8386,249660,2014-03-21,God's Not Dead
8387,9298,2002-03-21,Ali G Indahouse
8388,461928,2018-11-30,Anna and the Apocalypse
8389,308453,2016-01-22,The Bronze
8390,65599,2011-10-14,The Woman
8391,59108,2011-11-02,Tower Heist
8392,15648,2005-06-17,The Perfect Man
8393,9415,1997-04-18,Murder at 1600
8394,643586,2021-02-12,Willy's Wonderland
8395,292040,2015-04-11,Spooks: The Greater Good
8396,36670,1983-10-07,Never Say Never Again
8397,12590,2002-08-11,Below
8398,12271,2006-12-29,Factory Girl
8399,295830,2015-08-01,Attack on Titan
8400,103620,2012-12-26,Maniac
8401,328595,2015-03-01,Parallels
8402,294793,2022-04-08,All the Old Knives
8403,253687,2014-04-02,Smart Ass
8404,207932,2016-10-13,Inferno
8405,79433,2011-09-27,Ronal the Barbarian
8406,15657,2005-06-13,Tarzan II
8407,9910,2005-10-07,Two for the Money
8408,309581,2015-07-31,Lila & Eve
8409,52587,2010-10-28,We Are the Night
8410,10663,1998-11-06,The Waterboy
8411,10022,2005-03-04,The Pacifier
8412,2575,2001-03-30,The Tailor of Panama
8413,48572,2011-08-19,Red State
8414,44040,2010-09-16,Devil
8415,26180,1997-08-29,Excess Baggage
8416,14871,2008-08-08,Make It Happen
8417,11082,1988-04-01,The Seventh Sign
8418,6217,1982-04-02,Cat People
8419,565028,2021-08-25,Candyman
8420,344041,2016-02-26,Standoff
8421,232572,2015-09-02,A Walk in the Woods
8422,618,1915-02-08,The Birth of a Nation
8423,500634,2018-03-12,6 Balloons
8424,460458,2021-11-24,Resident Evil: Welcome to Raccoon City
8425,29514,1990-01-25,Two Evil Eyes
8426,25587,2001-12-04,The Land Before Time VIII: The Big Freeze
8427,9637,2002-06-14,Scooby-Doo
8428,300153,2015-07-24,Life
8429,56339,2011-01-21,Whatsoeverly
8430,14059,2008-02-05,Snow Buddies
8431,11428,1992-04-10,Sleepwalkers
8432,10157,1985-03-28,Police Academy 2: Their First Assignment
8433,9874,1986-03-21,Cobra
8434,496743,2019-02-01,Aniara
8435,13490,2008-02-08,Welcome Home Roscoe Jenkins
8436,11379,1984-08-15,The Adventures of Buckaroo Banzai Across the 8th Dimension
8437,50321,2011-03-09,Mars Needs Moms
8438,38073,2010-08-27,Going the Distance
8439,10396,1988-12-02,Tequila Sunrise
8440,34729,2000-05-18,Our Lips Are Sealed
8441,10533,1995-10-13,The Scarlet Letter
8442,605804,2020-03-09,The Wretched
8443,508138,2019-08-23,Burn
8444,86331,2011-10-06,Desire
8445,41505,2010-03-27,6 Souls
8446,9948,2006-11-09,The Fox and the Hound 2
8447,9397,2001-06-08,Evolution
8448,787298,2021-02-11,Squared Love
8449,615115,2020-09-16,The Secrets We Keep
8450,300681,2018-10-25,Replicas
8451,35791,2010-09-09,Resident Evil: Afterlife
8452,11857,2002-01-10,Orange County
8453,10424,1992-11-06,Jennifer Eight
8454,6520,1995-07-07,First Knight
8455,785985,2022-05-06,The Takedown
8456,693113,2021-07-23,Midnight in the Switchgrass
8457,10199,2008-12-18,The Tale of Despereaux
8458,808023,2021-04-30,The Virtuoso
8459,698128,2022-03-18,Dual
8460,205588,2016-05-05,Our Kind of Traitor
8461,43939,2010-09-10,I'm Still Here
8462,9997,2007-11-15,Gabriel
8463,6068,1998-06-12,Six Days Seven Nights
8464,1252,2006-04-30,Lonely Hearts
8465,539181,2020-07-03,Relic
8466,295832,2014-10-02,Unique Brothers
8467,127521,2012-09-11,6 Bullets
8468,106021,2012-08-23,Erased
8469,10833,2001-03-23,Heartbreakers
8470,2268,2007-12-04,The Golden Compass
8471,496704,2018-05-01,Tremors: A Cold Day in Hell
8472,475928,2018-08-31,School's Out
8473,15189,2009-01-16,Hotel for Dogs
8474,13168,2007-11-16,Smiley Face
8475,764835,2021-09-12,The Desperate Hour
8476,64689,2012-07-30,Killing Them Softly
8477,13282,1975-04-30,Death Race 2000
8478,12110,1995-12-22,Dracula: Dead and Loving It
8479,309242,2015-07-04,Mississippi Grind
8480,209249,2014-01-13,The Love Punch
8481,15092,2009-04-16,Crank: High Voltage
8482,9946,1999-11-24,End of Days
8483,410314,2016-11-05,A Wish for Christmas
8484,62213,2012-05-09,Dark Shadows
8485,29425,1973-03-16,The Crazies
8486,13186,2007-08-25,Wrong Turn 2: Dead End
8487,9416,1997-08-22,Money Talks
8488,534,2009-05-20,Terminator Salvation
8489,4961,1997-08-22,Mimic
8490,2370,1969-12-17,Topaz
8491,427989,2016-12-15,Poor but Rich
8492,59429,2010-11-20,Paranormal Activity: Tokyo Night
8493,8130,1985-03-29,Desperately Seeking Susan
8494,6623,1997-09-26,The Peacemaker
8495,2791,2004-06-15,The Chronicles of Riddick: Dark Fury
8496,38594,2008-09-21,Dragon Ball: Yo! Son Goku and His Friends Return!!
8497,1497,1991-03-22,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
8498,527261,2019-05-16,The Silence
8499,509730,2019-02-13,The Queen's Corgi
8500,76544,2013-07-04,Man of Tai Chi
8501,37770,1990-12-21,Fantozzi to the Rescue
8502,24913,1986-03-27,April Fool's Day
8503,12122,1995-04-28,Village of the Damned
8504,6466,2003-08-15,Freddy vs. Jason
8505,864873,2021-10-27,Hypnotic
8506,216282,2014-08-06,Into the Storm
8507,754934,2021-03-18,Son
8508,548473,2019-09-07,Color Out of Space
8509,152760,2014-01-24,The Monuments Men
8510,60405,2011-04-19,Sharpay's Fabulous Adventure
8511,12834,2009-09-13,Leaves of Grass
8512,10478,1996-08-16,Tin Cup
8513,10137,1999-12-17,Stuart Little
8514,9208,1996-02-09,Broken Arrow
8515,611914,2019-11-22,The Courier
8516,383709,2017-10-13,Wonderstruck
8517,162903,2013-10-11,The Fifth Estate
8518,11024,2004-03-24,Scooby-Doo 2: Monsters Unleashed
8519,4482,1995-01-18,French Twist
8520,1738,2007-04-25,Next
8521,849,1983-07-29,Krull
8522,520663,2021-05-13,The Woman in the Window
8523,406761,2018-06-07,Hotel Artemis
8524,270919,2014-06-18,Number One Fan
8525,254194,2014-07-29,Starry Eyes
8526,133805,2013-10-16,Carrie
8527,14400,2008-12-17,The Heir Apparent: Largo Winch
8528,758879,2021-11-26,A Castle for Christmas
8529,290764,2015-01-15,Tracers
8530,119738,2012-08-24,Thunderstruck
8531,37652,1997-01-28,Didier
8532,11915,1982-10-03,The Gendarme and the Gendarmettes
8533,335866,2015-05-28,Circle
8534,14817,1997-07-25,Good Burger
8535,13700,2004-04-02,Home on the Range
8536,3563,2007-07-12,I Now Pronounce You Chuck & Larry
8537,918,1987-03-27,Blind Date
8538,183,1989-12-15,The Wizard
8539,76494,2012-05-17,What to Expect When You're Expecting
8540,13937,1992-08-07,Raising Cain
8541,11675,1998-08-05,Halloween H20: 20 Years Later
8542,46503,2010-12-03,All Good Things
8543,9268,1996-06-21,Eraser
8544,289727,2014-06-15,The Rewrite
8545,77883,2012-08-30,The Possession
8546,13612,1980-07-18,Cheech & Chong's Next Movie
8547,10724,1982-06-13,Firefox
8548,602518,2019-08-22,Il signor Diavolo
8549,351964,2015-11-05,The Escort
8550,347984,2017-07-09,6 Days
8551,340382,2015-09-01,Attack on Titan II: End of the World
8552,13997,1996-02-01,Black Sheep
8553,9466,1998-09-07,Celebrity
8554,1636,2000-10-19,Bedazzled
8555,116811,2012-08-30,Berberian Sound Studio
8556,60304,2013-01-17,Hansel & Gretel: Witch Hunters
8557,8850,1994-07-01,The Shadow
8558,6935,2001-04-04,Yamakasi
8559,588001,2019-03-16,Despite Everything
8560,457955,2018-03-07,The Night Eats the World
8561,355506,2016-12-02,Siren
8562,157353,2014-04-16,Transcendence
8563,81446,2012-08-27,The Baytown Outlaws
8564,23048,2010-03-26,Hot Tub Time Machine
8565,13252,2007-09-11,Cleaner
8566,11099,2004-10-15,The Final Cut
8567,6917,1987-04-21,The Gate
8568,77805,2013-08-08,Lovelace
8569,76285,2013-08-07,Percy Jackson: Sea of Monsters
8570,11834,1977-03-28,Jabberwocky
8571,10555,2004-09-20,Shark Tale
8572,10353,1998-02-11,The Visitors II: The Corridors of Time
8573,28302,1998-08-04,The Swan Princess: The Mystery of the Enchanted Kingdom
8574,44894,2005-12-16,I Love You in Every Language in the World
8575,39345,1998-09-08,Casper Meets Wendy
8576,34583,2010-01-28,The Final
8577,4515,2007-10-22,Lions for Lambs
8578,133931,2012-06-05,Zambezia
8579,48340,2011-02-03,Sanctum
8580,10544,2003-03-22,Ned Kelly
8581,9092,1997-07-18,Snow White: A Tale of Terror
8582,517909,2019-09-27,The Laundromat
8583,168055,2013-04-02,Love Is in the Air
8584,26691,2009-08-12,Neuilly Yo Mama!
8585,13079,2007-09-08,The Life Before Her Eyes
8586,11077,1990-07-27,Problem Child
8587,8284,2009-05-01,The Limits of Control
8588,522417,2018-10-23,The Scorpion King: Book of Souls
8589,502292,2019-05-03,The Last Summer
8590,11133,1986-05-23,Poltergeist II: The Other Side
8591,1410,1974-04-01,Dark Star
8592,458005,2018-07-19,Zoe
8593,258509,2015-12-17,Alvin and the Chipmunks: The Road Chip
8594,31203,2009-09-30,Little Nicholas
8595,10173,1990-10-05,Marked for Death
8596,1969,2006-01-18,Bandidas
8597,718400,2020-08-21,The Vanished
8598,429415,2018-07-15,Extinction
8599,366514,2016-05-04,Up for Love
8600,228968,2015-03-12,Kidnapping Mr. Heineken
8601,9893,2004-07-09,Sleepover
8602,508540,2018-04-05,That's Life
8603,18890,1993-11-24,We're Back! A Dinosaur's Story
8604,9546,1991-10-04,Ricochet
8605,312791,2014-10-16,GirlHouse
8606,121824,2012-12-14,Stand Up Guys
8607,119283,2013-01-23,Parker
8608,80038,2012-03-09,Friends with Kids
8609,14636,2007-04-27,The Condemned
8610,10186,2008-08-20,The Rocker
8611,6346,1996-10-11,The Chamber
8612,505707,2019-09-06,Waiting for the Barbarians
8613,222899,2014-02-14,About Last Night
8614,188161,2014-05-22,A Million Ways to Die in the West
8615,55465,2011-11-04,A Very Harold & Kumar Christmas
8616,32293,2003-08-15,The Cheetah Girls
8617,500922,2019-08-01,A Score to Settle
8618,483202,2019-10-18,Eli
8619,363126,2017-04-20,Berlin Syndrome
8620,346681,2017-03-24,Wilson
8621,280002,2014-08-25,The Remaining
8622,257091,2015-03-26,Get Hard
8623,66129,2011-06-30,The Tuche Family
8624,10547,1996-05-31,The Arrival
8625,172391,2013-07-18,Khumba
8626,12220,1999-10-14,The Story of Us
8627,11452,2002-03-29,National Lampoon's Van Wilder
8628,11429,2003-04-04,Beyond Re-Animator
8629,5559,2007-10-28,Bee Movie
8630,749274,2021-09-16,Cry Macho
8631,597890,2021-04-08,Voyagers
8632,14628,1989-03-17,Fletch Lives
8633,13683,2002-06-24,Tarzan & Jane
8634,7511,2006-09-10,The Last Kiss
8635,308531,2016-06-01,Teenage Mutant Ninja Turtles: Out of the Shadows
8636,286521,2014-09-05,5 Flights Up
8637,735697,2022-06-15,Incredible But True
8638,311324,2016-12-16,The Great Wall
8639,244610,2013-12-12,The Den
8640,18239,2009-11-18,The Twilight Saga: New Moon
8641,9989,2001-01-11,Antitrust
8642,352492,2016-08-26,XOXO
8643,58013,2010-12-17,La banda dei Babbi Natale
8644,40161,2011-06-06,The Decoy Bride
8645,13654,2002-11-06,101 Dalmatians II: Patch's London Adventure
8646,836466,2020-06-10,Return
8647,13203,1993-07-02,Son in Law
8648,11932,1998-10-16,Bride of Chucky
8649,9644,1993-02-04,National Lampoon's Loaded Weapon 1
8650,293767,2016-11-10,Billy Lynn's Long Halftime Walk
8651,66118,2011-07-05,Case départ
8652,934756,2022-09-01,Love in the Villa
8653,785516,2021-10-20,Stuck Together
8654,44977,2013-12-19,Dhoom 3
8655,19384,1990-01-26,Dark Angel
8656,10349,1993-04-23,The Dark Half
8657,8973,1995-08-25,Lord of Illusions
8658,109491,2013-02-13,Beautiful Creatures
8659,14248,2008-09-19,Igor
8660,1032950,2022-10-26,Hellhole
8661,353069,2016-04-28,Mother's Day
8662,257440,2016-04-29,Term Life
8663,25523,2004-04-03,The Ghost of Lord Farquaad
8664,18147,2006-12-08,Unaccompanied Minors
8665,508018,2018-03-10,The Warning
8666,74944,2011-09-14,War of the Buttons
8667,803923,2021-04-02,Every Breath You Take
8668,785752,2021-09-22,Intrusion
8669,555974,2020-02-20,Brahms: The Boy II
8670,421473,2019-06-20,Above Suspicion
8671,413857,2017-10-20,Tragedy Girls
8672,215211,2014-04-22,Grace of Monaco
8673,13910,2007-09-13,Death Defying Acts
8674,11588,2004-01-15,The I Inside
8675,333348,2015-11-12,Love the Coopers
8676,97051,2012-10-14,Would You Rather
8677,86597,2012-03-19,The Tall Man
8678,13477,2010-01-29,When in Rome
8679,533642,2019-06-19,Child's Play
8680,818,2002-07-26,Austin Powers in Goldmember
8681,514593,2020-06-18,You Should Have Left
8682,382598,2016-11-11,Full Speed
8683,320288,2019-06-05,Dark Phoenix
8684,254193,2014-11-21,Late Phases
8685,1077280,2023-02-22,Die Hart
8686,542224,2020-01-30,Gretel & Hansel
8687,443319,2017-04-21,Phoenix Forgotten
8688,76640,2013-01-12,The Last Stand
8689,11678,2000-12-08,Vertical Limit
8690,9266,2002-08-08,Blue Crush
8691,826749,2021-12-17,Fortress
8692,43211,1986-12-18,7 Kilos in 7 Days
8693,36269,2001-03-27,Winning London
8694,22821,2009-11-24,The Boondock Saints II: All Saints Day
8695,8866,1996-04-26,The Truth About Cats & Dogs
8696,441,2001-09-12,Human Nature
8697,23827,2007-09-14,Paranormal Activity
8698,11847,2001-01-18,The Accidental Spy
8699,9279,1996-11-21,Jingle All the Way
8700,9096,1992-02-07,Medicine Man
8701,5820,2006-04-19,The Sentinel
8702,614427,2020-07-02,Three Perfect Daughters
8703,12663,1988-12-24,Red Scorpion
8704,10680,1996-10-04,D3: The Mighty Ducks
8705,243442,2013-12-12,Un fantastico via vai
8706,49953,2010-08-03,A Turtle's Tale: Sammy's Adventures
8707,11595,1990-06-08,Another 48 Hrs.
8708,840882,2022-03-03,The Weekend Away
8709,426238,2017-08-25,Beach Rats
8710,10127,1988-04-29,Critters 2
8711,9453,1979-08-14,Caligula
8712,442249,2018-07-04,The First Purge
8713,242095,2014-03-15,The Signal
8714,10900,2008-02-08,Surveillance
8715,630586,2021-01-26,Wrong Turn
8716,431075,2019-01-10,Polaroid
8717,174323,2014-01-17,G.B.F.
8718,2539,2004-12-17,Spanglish
8719,217,2008-05-21,Indiana Jones and the Kingdom of the Crystal Skull
8720,220286,2013-10-11,Grand Piano
8721,9569,1990-02-09,Hard to Kill
8722,2067,2000-03-10,Mission to Mars
8723,168138,2013-03-27,The Last Days
8724,73108,2011-08-07,Teen Spirit
8725,10765,1980-10-06,Private Benjamin
8726,10571,2000-06-16,Boys and Girls
8727,8831,1994-09-15,Timecop
8728,82,2006-07-27,Miami Vice
8729,50725,2011-03-04,Take Me Home Tonight
8730,10640,1976-08-13,Futureworld
8731,551238,2018-12-01,D-Railed
8732,521007,2020-12-11,Superintelligence
8733,138697,2013-09-12,Don Jon
8734,9564,1999-02-03,Asterix & Obelix Take on Caesar
8735,584962,2019-09-20,Between Two Ferns: The Movie
8736,454699,2017-08-24,Monster Family
8737,298459,2014-11-12,Next Time I'll Aim for the Heart
8738,64635,2012-08-02,Total Recall
8739,9756,2006-01-17,Half Light
8740,9493,1988-12-08,Twins
8741,9449,1997-12-05,The Borrowers
8742,9005,2005-11-23,The Ice Harvest
8743,5966,2004-01-16,Along Came Polly
8744,311667,2016-05-20,Manhattan Night
8745,158907,2013-01-18,Breathe In
8746,38780,2009-09-27,Rampage
8747,16279,2008-01-18,The Great Buck Howard
8748,13092,2008-10-02,How to Lose Friends & Alienate People
8749,335777,2017-08-11,The Nut Job 2: Nutty by Nature
8750,247218,2014-01-01,A Boss in the Living Room
8751,23488,2009-09-09,Dorian Gray
8752,15556,1999-01-15,At First Sight
8753,820912,2022-07-01,Persuasion
8754,231001,2013-10-29,All Hallows' Eve
8755,37958,2011-11-10,Immortals
